base1,quote1,symbol1,step1,minQty1,minNotional1,spot1,market1,qoq1,quotePrec1,base2,quote2,symbol2,step2,minQty2,minNotional2,spot2,market2,qoq2,quotePrec2,base3,quote3,symbol3,step3,minQty3,minNotional3,spot3,market3,qoq3,quotePrec3,cycle_leg1,cycle_leg2,cycle_leg3,min_start_usdt,trade_amount_ok,reason
NEWT,USDC,NEWTUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,NEWT,USDT,NEWTUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
NIL,USDC,NILUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,NIL,USDT,NILUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
NODE,USDC,NODEUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,NODE,USDT,NODEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
NXPC,USDC,NXPCUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,NXPC,USDT,NXPCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
OBOL,USDC,OBOLUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OBOL,USDT,OBOLUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
OBT,USDC,OBTUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OBT,USDT,OBTUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
OM,USDC,OMUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OM,USDT,OMUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
OMI,USDC,OMIUSDC,0,0.000000000000,0.000000000000,0,1,0,7,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OMI,USDT,OMIUSDT,0,0.000000000000,0.000000000000,1,1,0,7,,,,0.000000,0,spot not allowed
OP,USDC,OPUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OP,USDT,OPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
OPEN,USDC,OPENUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,OPEN,USDT,OPENUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
ORCA,USDC,ORCAUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ORCA,USDT,ORCAUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
PARTI,USDC,PARTIUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PARTI,USDT,PARTIUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PAXG,USDC,PAXGUSDC,0,0.000000000000,0.000000000000,0,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PAXG,USDT,PAXGUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
PENDLE,USDC,PENDLEUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PENDLE,USDT,PENDLEUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
PEPE,USDE,PEPEUSDE,0,0.000000000000,0.000000000000,0,1,0,9,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,PEPE,USDT,PEPEUSDT,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
PI,USD1,PIUSD1,0,0.000000000000,0.000000000000,0,1,0,5,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,PI,USDT,PIUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PI,USDE,PIUSDE,0,0.000000000000,0.000000000000,0,1,0,5,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,PI,USDT,PIUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PLUME,USDC,PLUMEUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PLUME,USDT,PLUMEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PNUT,USDC,PNUTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PNUT,USDT,PNUTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
POL,USDC,POLUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,POL,USDT,POLUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
POPCAT,USDC,POPCATUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,POPCAT,USDT,POPCATUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PRAI,USDC,PRAIUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PRAI,USDT,PRAIUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
PROMPT,USDC,PROMPTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PROMPT,USDT,PROMPTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
PROVE,USDC,PROVEUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PROVE,USDT,PROVEUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
PUMP,USDC,PUMPUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PUMP,USDT,PUMPUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
PUMPBTC,USDC,PUMPBTCUSDC,0,0.000000000000,0.000000000000,0,0,0,0,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,PUMPBTC,USDT,PUMPBTCUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,missing rules
QNT,USDC,QNTUSDC,0,0.000000000000,0.000000000000,0,1,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,QNT,USDT,QNTUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
RARE,USDC,RAREUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RARE,USDT,RAREUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
RAY,USDC,RAYUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RAY,USDT,RAYUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
RECALL,USDC,RECALLUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RECALL,USDT,RECALLUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
RED,USDC,REDUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RED,USDT,REDUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
RENDER,USDC,RENDERUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RENDER,USDT,RENDERUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
ROSE,USDC,ROSEUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ROSE,USDT,ROSEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
RUNE,USDC,RUNEUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RUNE,USDT,RUNEUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
RWA,USDC,RWAUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,RWA,USDT,RWAUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
SAHARA,USD1,SAHARAUSD1,0,0.000000000000,0.000000000000,0,1,0,5,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,SAHARA,USDT,SAHARAUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SAHARA,USDC,SAHARAUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SAHARA,USDT,SAHARAUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SAPIEN,USDC,SAPIENUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SAPIEN,USDT,SAPIENUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SEI,USDC,SEIUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SEI,USDT,SEIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
SHIB,USDC,SHIBUSDC,0,0.000000000000,0.000000000000,1,0,0,9,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SHIB,USDT,SHIBUSDT,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,market not allowed
SIGN,USDC,SIGNUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SIGN,USDT,SIGNUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SKATE,USDC,SKATEUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SKATE,USDT,SKATEUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
SOL,USD1,SOLUSD1,0,0.000000000000,0.000000000000,0,1,0,2,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,SOL,USDT,SOLUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
SOL,USDC,SOLUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SOL,USDT,SOLUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
SOL,USDE,SOLUSDE,0,0.000000000000,0.000000000000,0,1,0,2,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,SOL,USDT,SOLUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
SOMI,USDC,SOMIUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SOMI,USDT,SOMIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
SOON,USDC,SOONUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SOON,USDT,SOONUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
SOPH,USDC,SOPHUSDC,0,0.000000000000,0.000000000000,0,0,0,0,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SOPH,USDT,SOPHUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,missing rules
SPK,USDC,SPKUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SPK,USDT,SPKUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SPX,USDC,SPXUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SPX,USDT,SPXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
STABLE,USDC,STABLEUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,STABLE,USDT,STABLEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
STO,USDC,STOUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,STO,USDT,STOUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
SUI,USDE,SUIUSDE,0,0.000000000000,0.000000000000,0,1,0,4,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,SUI,USDT,SUIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
SXT,USDC,SXTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,SXT,USDT,SXTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
TAG,USD1,TAGUSD1,0,0.000000000000,0.000000000000,0,1,0,7,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,TAG,USDT,TAGUSDT,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
TIA,USDC,TIAUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,TIA,USDT,TIAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
TNSR,USDC,TNSRUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,TNSR,USDT,TNSRUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
TOWNS,USDC,TOWNSUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,TOWNS,USDT,TOWNSUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
TREE,USDC,TREEUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,TREE,USDT,TREEUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
TRUMP,USD1,TRUMPUSD1,0,0.000000000000,0.000000000000,0,1,0,3,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,TRUMP,USDT,TRUMPUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
TRX,USDC,TRXUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,TRX,USDT,TRXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,market not allowed
TRX,USDE,TRXUSDE,0,0.000000000000,0.000000000000,0,1,0,4,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,TRX,USDT,TRXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ULTIMA,USDE,ULTIMAUSDE,0,0.000000000000,0.000000000000,0,1,0,2,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,ULTIMA,USDT,ULTIMAUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
UNI,USDC,UNIUSDC,0,0.000000000000,0.000000000000,1,0,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,UNI,USDT,UNIUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,market not allowed
USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,USD1,XRPUSD1,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,WLFI,USDT,WLFIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WLFI,USD1,WLFIUSD1,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WAL,USDT,WALUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WAL,USDC,WALUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZBT,USDT,ZBTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,ZBT,USDC,ZBTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XVG,USDT,XVGUSDT,0,0.000000000000,0.000000000000,1,1,0,6,XVG,USDC,XVGUSDC,0,0.000000000000,0.000000000000,0,1,0,6,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WBTC,USDT,WBTCUSDT,0,0.000000000000,0.000000000000,1,1,0,2,WBTC,USDC,WBTCUSDC,0,0.000000000000,0.000000000000,1,0,0,1,,,,0.000000,0,market not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WLD,USDT,WLDUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WLD,USDC,WLDUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZEC,USDT,ZECUSDT,0,0.000000000000,0.000000000000,1,1,0,2,ZEC,USDC,ZECUSDC,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,VELVET,USDT,VELVETUSDT,0,0.000000000000,0.000000000000,1,1,0,5,VELVET,USDC,VELVETUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WIF,USDT,WIFUSDT,0,0.000000000000,0.000000000000,1,1,0,3,WIF,USDC,WIFUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZKC,USDT,ZKCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZKC,USDC,ZKCUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZRO,USDT,ZROUSDT,0,0.000000000000,0.000000000000,1,1,0,3,ZRO,USDC,ZROUSDC,0,0.000000000000,0.000000000000,0,1,0,3,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZORA,USDT,ZORAUSDT,0,0.000000000000,0.000000000000,1,1,0,6,ZORA,USDC,ZORAUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZK,USDT,ZKUSDT,0,0.000000000000,0.000000000000,1,1,0,5,ZK,USDC,ZKUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,USELESS,USDT,USELESSUSDT,0,0.000000000000,0.000000000000,1,1,0,6,USELESS,USDC,USELESSUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,USDC,XRPUSDC,0,0.000000000000,0.000000000000,1,0,0,4,,,,0.000000,0,market not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WAVES,USDT,WAVESUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WAVES,USDC,WAVESUSDC,0,0.000000000000,0.000000000000,1,0,0,4,,,,0.000000,0,market not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,USUAL,USDT,USUALUSDT,0,0.000000000000,0.000000000000,1,1,0,5,USUAL,USDC,USUALUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XCN,USDT,XCNUSDT,0,0.000000000000,0.000000000000,1,1,0,7,XCN,USDC,XCNUSDC,0,0.000000000000,0.000000000000,0,1,0,6,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XDC,USDT,XDCUSDT,0,0.000000000000,0.000000000000,1,1,0,5,XDC,USDC,XDCUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WHITE,USDT,WHITEUSDT,0,0.000000000000,0.000000000000,1,1,0,7,WHITE,USDC,WHITEUSDC,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WLFI,USDT,WLFIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WLFI,USDC,WLFIUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XEN,USDT,XENUSDT,0,0.000000000000,0.000000000000,1,1,0,11,XEN,USDC,XENUSDC,0,0.000000000000,0.000000000000,1,0,0,11,,,,0.000000,0,market not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,WCT,USDT,WCTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,WCT,USDC,WCTUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ZBCN,USDT,ZBCNUSDT,0,0.000000000000,0.000000000000,1,1,0,7,ZBCN,USDC,ZBCNUSDC,0,0.000000000000,0.000000000000,0,1,0,6,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XAN,USDT,XANUSDT,0,0.000000000000,0.000000000000,1,1,0,5,XAN,USDC,XANUSDC,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,VANRY,USDT,VANRYUSDT,0,0.000000000000,0.000000000000,1,1,0,6,VANRY,USDC,VANRYUSDC,0,0.000000000000,0.000000000000,0,1,0,6,,,,0.000000,0,spot not allowed
USDC,USDF,USDCUSDF,0,0.000000000000,0.000000000000,0,1,0,4,USDF,USDT,USDFUSDT,0,0.000000000000,0.000000000000,1,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,USDE,XRPUSDE,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
