start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to
USDT,USDC,ORDI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ORDIUSDC,BUY,ASK,USDC,ORDI,ORDIUSDT,SELL,BID,ORDI,USDT
USDT,ORDI,USDC,USDT,ORDIUSDT,BUY,ASK,USDT,ORDI,ORDIUSDC,SELL,BID,ORDI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,ETH,OXT,USDT,ETHUSDT,BUY,ASK,USDT,ETH,OXTETH,BUY,ASK,ETH,OXT,OXTUSDT,SELL,BID,OXT,USDT
USDT,OXT,ETH,USDT,OXTUSDT,BUY,ASK,USDT,OXT,OXTETH,SELL,BID,OXT,ETH,ETHUSDT,SELL,BID,ETH,USDT
USDT,USDC,PARTI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PARTIUSDC,BUY,ASK,USDC,PARTI,PARTIUSDT,SELL,BID,PARTI,USDT
USDT,PARTI,USDC,USDT,PARTIUSDT,BUY,ASK,USDT,PARTI,PARTIUSDC,SELL,BID,PARTI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PEAQ,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PEAQUSDC,BUY,ASK,USDC,PEAQ,PEAQUSDT,SELL,BID,PEAQ,USDT
USDT,PEAQ,USDC,USDT,PEAQUSDT,BUY,ASK,USDT,PEAQ,PEAQUSDC,SELL,BID,PEAQ,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PENDLE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PENDLEUSDC,BUY,ASK,USDC,PENDLE,PENDLEUSDT,SELL,BID,PENDLE,USDT
USDT,PENDLE,USDC,USDT,PENDLEUSDT,BUY,ASK,USDT,PENDLE,PENDLEUSDC,SELL,BID,PENDLE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PENGU,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PENGUUSDC,BUY,ASK,USDC,PENGU,PENGUUSDT,SELL,BID,PENGU,USDT
USDT,PENGU,USDC,USDT,PENGUUSDT,BUY,ASK,USDT,PENGU,PENGUUSDC,SELL,BID,PENGU,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,PEPE,USDT,EURUSDT,BUY,ASK,USDT,EUR,PEPEEUR,BUY,ASK,EUR,PEPE,PEPEUSDT,SELL,BID,PEPE,USDT
USDT,PEPE,EUR,USDT,PEPEUSDT,BUY,ASK,USDT,PEPE,PEPEEUR,SELL,BID,PEPE,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,PEPE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PEPEUSDC,BUY,ASK,USDC,PEPE,PEPEUSDT,SELL,BID,PEPE,USDT
USDT,PEPE,USDC,USDT,PEPEUSDT,BUY,ASK,USDT,PEPE,PEPEUSDC,SELL,BID,PEPE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDE,PEPE,USDT,USDEUSDT,BUY,ASK,USDT,USDE,PEPEUSDE,BUY,ASK,USDE,PEPE,PEPEUSDT,SELL,BID,PEPE,USDT
USDT,PEPE,USDE,USDT,PEPEUSDT,BUY,ASK,USDT,PEPE,PEPEUSDE,SELL,BID,PEPE,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,USDC,PHA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PHAUSDC,BUY,ASK,USDC,PHA,PHAUSDT,SELL,BID,PHA,USDT
USDT,PHA,USDC,USDT,PHAUSDT,BUY,ASK,USDT,PHA,PHAUSDC,SELL,BID,PHA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,PI,USDT,EURUSDT,BUY,ASK,USDT,EUR,PIEUR,BUY,ASK,EUR,PI,PIUSDT,SELL,BID,PI,USDT
USDT,PI,EUR,USDT,PIUSDT,BUY,ASK,USDT,PI,PIEUR,SELL,BID,PI,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USD1,PI,USDT,USD1USDT,BUY,ASK,USDT,USD1,PIUSD1,BUY,ASK,USD1,PI,PIUSDT,SELL,BID,PI,USDT
USDT,PI,USD1,USDT,PIUSDT,BUY,ASK,USDT,PI,PIUSD1,SELL,BID,PI,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDC,PI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PIUSDC,BUY,ASK,USDC,PI,PIUSDT,SELL,BID,PI,USDT
USDT,PI,USDC,USDT,PIUSDT,BUY,ASK,USDT,PI,PIUSDC,SELL,BID,PI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDE,PI,USDT,USDEUSDT,BUY,ASK,USDT,USDE,PIUSDE,BUY,ASK,USDE,PI,PIUSDT,SELL,BID,PI,USDT
USDT,PI,USDE,USDT,PIUSDT,BUY,ASK,USDT,PI,PIUSDE,SELL,BID,PI,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,USDC,PIPPIN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PIPPINUSDC,BUY,ASK,USDC,PIPPIN,PIPPINUSDT,SELL,BID,PIPPIN,USDT
USDT,PIPPIN,USDC,USDT,PIPPINUSDT,BUY,ASK,USDT,PIPPIN,PIPPINUSDC,SELL,BID,PIPPIN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PLUME,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PLUMEUSDC,BUY,ASK,USDC,PLUME,PLUMEUSDT,SELL,BID,PLUME,USDT
USDT,PLUME,USDC,USDT,PLUMEUSDT,BUY,ASK,USDT,PLUME,PLUMEUSDC,SELL,BID,PLUME,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PNUT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PNUTUSDC,BUY,ASK,USDC,PNUT,PNUTUSDT,SELL,BID,PNUT,USDT
USDT,PNUT,USDC,USDT,PNUTUSDT,BUY,ASK,USDT,PNUT,PNUTUSDC,SELL,BID,PNUT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,POL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,POLUSDC,BUY,ASK,USDC,POL,POLUSDT,SELL,BID,POL,USDT
USDT,POL,USDC,USDT,POLUSDT,BUY,ASK,USDT,POL,POLUSDC,SELL,BID,POL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,POPCAT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,POPCATUSDC,BUY,ASK,USDC,POPCAT,POPCATUSDT,SELL,BID,POPCAT,USDT
USDT,POPCAT,USDC,USDT,POPCATUSDT,BUY,ASK,USDT,POPCAT,POPCATUSDC,SELL,BID,POPCAT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PRAI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PRAIUSDC,BUY,ASK,USDC,PRAI,PRAIUSDT,SELL,BID,PRAI,USDT
USDT,PRAI,USDC,USDT,PRAIUSDT,BUY,ASK,USDT,PRAI,PRAIUSDC,SELL,BID,PRAI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PROMPT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PROMPTUSDC,BUY,ASK,USDC,PROMPT,PROMPTUSDT,SELL,BID,PROMPT,USDT
USDT,PROMPT,USDC,USDT,PROMPTUSDT,BUY,ASK,USDT,PROMPT,PROMPTUSDC,SELL,BID,PROMPT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PROVE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PROVEUSDC,BUY,ASK,USDC,PROVE,PROVEUSDT,SELL,BID,PROVE,USDT
USDT,PROVE,USDC,USDT,PROVEUSDT,BUY,ASK,USDT,PROVE,PROVEUSDC,SELL,BID,PROVE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PUMP,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PUMPUSDC,BUY,ASK,USDC,PUMP,PUMPUSDT,SELL,BID,PUMP,USDT
USDT,PUMP,USDC,USDT,PUMPUSDT,BUY,ASK,USDT,PUMP,PUMPUSDC,SELL,BID,PUMP,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,PYTH,USDT,USDCUSDT,BUY,ASK,USDT,USDC,PYTHUSDC,BUY,ASK,USDC,PYTH,PYTHUSDT,SELL,BID,PYTH,USDT
USDT,PYTH,USDC,USDT,PYTHUSDT,BUY,ASK,USDT,PYTH,PYTHUSDC,SELL,BID,PYTH,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,QNT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,QNTUSDC,BUY,ASK,USDC,QNT,QNTUSDT,SELL,BID,QNT,USDT
USDT,QNT,USDC,USDT,QNTUSDT,BUY,ASK,USDT,QNT,QNTUSDC,SELL,BID,QNT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BTC,QTUM,USDT,BTCUSDT,BUY,ASK,USDT,BTC,QTUMBTC,BUY,ASK,BTC,QTUM,QTUMUSDT,SELL,BID,QTUM,USDT
USDT,QTUM,BTC,USDT,QTUMUSDT,BUY,ASK,USDT,QTUM,QTUMBTC,SELL,BID,QTUM,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,USDC,QUBIC,USDT,USDCUSDT,BUY,ASK,USDT,USDC,QUBICUSDC,BUY,ASK,USDC,QUBIC,QUBICUSDT,SELL,BID,QUBIC,USDT
USDT,QUBIC,USDC,USDT,QUBICUSDT,BUY,ASK,USDT,QUBIC,QUBICUSDC,SELL,BID,QUBIC,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RAI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RAIUSDC,BUY,ASK,USDC,RAI,RAIUSDT,SELL,BID,RAI,USDT
USDT,RAI,USDC,USDT,RAIUSDT,BUY,ASK,USDT,RAI,RAIUSDC,SELL,BID,RAI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RARE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RAREUSDC,BUY,ASK,USDC,RARE,RAREUSDT,SELL,BID,RARE,USDT
USDT,RARE,USDC,USDT,RAREUSDT,BUY,ASK,USDT,RARE,RAREUSDC,SELL,BID,RARE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RBNT,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RBNTUSDC,BUY,ASK,USDC,RBNT,RBNTUSDT,SELL,BID,RBNT,USDT
USDT,RBNT,USDC,USDT,RBNTUSDT,BUY,ASK,USDT,RBNT,RBNTUSDC,SELL,BID,RBNT,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RECALL,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RECALLUSDC,BUY,ASK,USDC,RECALL,RECALLUSDT,SELL,BID,RECALL,USDT
USDT,RECALL,USDC,USDT,RECALLUSDT,BUY,ASK,USDT,RECALL,RECALLUSDC,SELL,BID,RECALL,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RED,USDT,USDCUSDT,BUY,ASK,USDT,USDC,REDUSDC,BUY,ASK,USDC,RED,REDUSDT,SELL,BID,RED,USDT
USDT,RED,USDC,USDT,REDUSDT,BUY,ASK,USDT,RED,REDUSDC,SELL,BID,RED,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RENDER,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RENDERUSDC,BUY,ASK,USDC,RENDER,RENDERUSDT,SELL,BID,RENDER,USDT
USDT,RENDER,USDC,USDT,RENDERUSDT,BUY,ASK,USDT,RENDER,RENDERUSDC,SELL,BID,RENDER,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,RIO,USDT,EURUSDT,BUY,ASK,USDT,EUR,RIOEUR,BUY,ASK,EUR,RIO,RIOUSDT,SELL,BID,RIO,USDT
USDT,RIO,EUR,USDT,RIOUSDT,BUY,ASK,USDT,RIO,RIOEUR,SELL,BID,RIO,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,RIO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RIOUSDC,BUY,ASK,USDC,RIO,RIOUSDT,SELL,BID,RIO,USDT
USDT,RIO,USDC,USDT,RIOUSDT,BUY,ASK,USDT,RIO,RIOUSDC,SELL,BID,RIO,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,ROSE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,ROSEUSDC,BUY,ASK,USDC,ROSE,ROSEUSDT,SELL,BID,ROSE,USDT
USDT,ROSE,USDC,USDT,ROSEUSDT,BUY,ASK,USDT,ROSE,ROSEUSDC,SELL,BID,ROSE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,ETH,RSR,USDT,ETHUSDT,BUY,ASK,USDT,ETH,RSRETH,BUY,ASK,ETH,RSR,RSRUSDT,SELL,BID,RSR,USDT
USDT,RSR,ETH,USDT,RSRUSDT,BUY,ASK,USDT,RSR,RSRETH,SELL,BID,RSR,ETH,ETHUSDT,SELL,BID,ETH,USDT
USDT,USDC,RSR,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RSRUSDC,BUY,ASK,USDC,RSR,RSRUSDT,SELL,BID,RSR,USDT
USDT,RSR,USDC,USDT,RSRUSDT,BUY,ASK,USDT,RSR,RSRUSDC,SELL,BID,RSR,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RUNE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RUNEUSDC,BUY,ASK,USDC,RUNE,RUNEUSDT,SELL,BID,RUNE,USDT
USDT,RUNE,USDC,USDT,RUNEUSDT,BUY,ASK,USDT,RUNE,RUNEUSDC,SELL,BID,RUNE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RVN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RVNUSDC,BUY,ASK,USDC,RVN,RVNUSDT,SELL,BID,RVN,USDT
USDT,RVN,USDC,USDT,RVNUSDT,BUY,ASK,USDT,RVN,RVNUSDC,SELL,BID,RVN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,RWA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,RWAUSDC,BUY,ASK,USDC,RWA,RWAUSDT,SELL,BID,RWA,USDT
USDT,RWA,USDC,USDT,RWAUSDT,BUY,ASK,USDT,RWA,RWAUSDC,SELL,BID,RWA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,S,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SUSDC,BUY,ASK,USDC,S,SUSDT,SELL,BID,S,USDT
USDT,S,USDC,USDT,SUSDT,BUY,ASK,USDT,S,SUSDC,SELL,BID,S,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USD1,SAHARA,USDT,USD1USDT,BUY,ASK,USDT,USD1,SAHARAUSD1,BUY,ASK,USD1,SAHARA,SAHARAUSDT,SELL,BID,SAHARA,USDT
USDT,SAHARA,USD1,USDT,SAHARAUSDT,BUY,ASK,USDT,SAHARA,SAHARAUSD1,SELL,BID,SAHARA,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDC,SAHARA,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SAHARAUSDC,BUY,ASK,USDC,SAHARA,SAHARAUSDT,SELL,BID,SAHARA,USDT
USDT,SAHARA,USDC,USDT,SAHARAUSDT,BUY,ASK,USDT,SAHARA,SAHARAUSDC,SELL,BID,SAHARA,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SAND,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SANDUSDC,BUY,ASK,USDC,SAND,SANDUSDT,SELL,BID,SAND,USDT
USDT,SAND,USDC,USDT,SANDUSDT,BUY,ASK,USDT,SAND,SANDUSDC,SELL,BID,SAND,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SAPIEN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SAPIENUSDC,BUY,ASK,USDC,SAPIEN,SAPIENUSDT,SELL,BID,SAPIEN,USDT
USDT,SAPIEN,USDC,USDT,SAPIENUSDT,BUY,ASK,USDT,SAPIEN,SAPIENUSDC,SELL,BID,SAPIEN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SEI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SEIUSDC,BUY,ASK,USDC,SEI,SEIUSDT,SELL,BID,SEI,USDT
USDT,SEI,USDC,USDT,SEIUSDT,BUY,ASK,USDT,SEI,SEIUSDC,SELL,BID,SEI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SEN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SENUSDC,BUY,ASK,USDC,SEN,SENUSDT,SELL,BID,SEN,USDT
USDT,SEN,USDC,USDT,SENUSDT,BUY,ASK,USDT,SEN,SENUSDC,SELL,BID,SEN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,SHIB,USDT,EURUSDT,BUY,ASK,USDT,EUR,SHIBEUR,BUY,ASK,EUR,SHIB,SHIBUSDT,SELL,BID,SHIB,USDT
USDT,SHIB,EUR,USDT,SHIBUSDT,BUY,ASK,USDT,SHIB,SHIBEUR,SELL,BID,SHIB,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,SIGN,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SIGNUSDC,BUY,ASK,USDC,SIGN,SIGNUSDT,SELL,BID,SIGN,USDT
USDT,SIGN,USDC,USDT,SIGNUSDT,BUY,ASK,USDT,SIGN,SIGNUSDC,SELL,BID,SIGN,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SKATE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SKATEUSDC,BUY,ASK,USDC,SKATE,SKATEUSDT,SELL,BID,SKATE,USDT
USDT,SKATE,USDC,USDT,SKATEUSDT,BUY,ASK,USDT,SKATE,SKATEUSDC,SELL,BID,SKATE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SKY,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SKYUSDC,BUY,ASK,USDC,SKY,SKYUSDT,SELL,BID,SKY,USDT
USDT,SKY,USDC,USDT,SKYUSDT,BUY,ASK,USDT,SKY,SKYUSDC,SELL,BID,SKY,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,ETH,SNX,USDT,ETHUSDT,BUY,ASK,USDT,ETH,SNXETH,BUY,ASK,ETH,SNX,SNXUSDT,SELL,BID,SNX,USDT
USDT,SNX,ETH,USDT,SNXUSDT,BUY,ASK,USDT,SNX,SNXETH,SELL,BID,SNX,ETH,ETHUSDT,SELL,BID,ETH,USDT
USDT,USDC,SNX,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SNXUSDC,BUY,ASK,USDC,SNX,SNXUSDT,SELL,BID,SNX,USDT
USDT,SNX,USDC,USDT,SNXUSDT,BUY,ASK,USDT,SNX,SNXUSDC,SELL,BID,SNX,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,BRL,SOL,USDT,BRLUSDT,BUY,ASK,USDT,BRL,SOLBRL,BUY,ASK,BRL,SOL,SOLUSDT,SELL,BID,SOL,USDT
USDT,SOL,BRL,USDT,SOLUSDT,BUY,ASK,USDT,SOL,SOLBRL,SELL,BID,SOL,BRL,BRLUSDT,SELL,BID,BRL,USDT
USDT,BTC,SOL,USDT,BTCUSDT,BUY,ASK,USDT,BTC,SOLBTC,BUY,ASK,BTC,SOL,SOLUSDT,SELL,BID,SOL,USDT
USDT,SOL,BTC,USDT,SOLUSDT,BUY,ASK,USDT,SOL,SOLBTC,SELL,BID,SOL,BTC,BTCUSDT,SELL,BID,BTC,USDT
USDT,EUR,SOL,USDT,EURUSDT,BUY,ASK,USDT,EUR,SOLEUR,BUY,ASK,EUR,SOL,SOLUSDT,SELL,BID,SOL,USDT
USDT,SOL,EUR,USDT,SOLUSDT,BUY,ASK,USDT,SOL,SOLEUR,SELL,BID,SOL,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USD1,SOL,USDT,USD1USDT,BUY,ASK,USDT,USD1,SOLUSD1,BUY,ASK,USD1,SOL,SOLUSDT,SELL,BID,SOL,USDT
USDT,SOL,USD1,USDT,SOLUSDT,BUY,ASK,USDT,SOL,SOLUSD1,SELL,BID,SOL,USD1,USD1USDT,SELL,BID,USD1,USDT
USDT,USDE,SOL,USDT,USDEUSDT,BUY,ASK,USDT,USDE,SOLUSDE,BUY,ASK,USDE,SOL,SOLUSDT,SELL,BID,SOL,USDT
USDT,SOL,USDE,USDT,SOLUSDT,BUY,ASK,USDT,SOL,SOLUSDE,SELL,BID,SOL,USDE,USDEUSDT,SELL,BID,USDE,USDT
USDT,USDC,SOMI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SOMIUSDC,BUY,ASK,USDC,SOMI,SOMIUSDT,SELL,BID,SOMI,USDT
USDT,SOMI,USDC,USDT,SOMIUSDT,BUY,ASK,USDT,SOMI,SOMIUSDC,SELL,BID,SOMI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SOON,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SOONUSDC,BUY,ASK,USDC,SOON,SOONUSDT,SELL,BID,SOON,USDT
USDT,SOON,USDC,USDT,SOONUSDT,BUY,ASK,USDT,SOON,SOONUSDC,SELL,BID,SOON,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SOSO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SOSOUSDC,BUY,ASK,USDC,SOSO,SOSOUSDT,SELL,BID,SOSO,USDT
USDT,SOSO,USDC,USDT,SOSOUSDT,BUY,ASK,USDT,SOSO,SOSOUSDC,SELL,BID,SOSO,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SPK,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SPKUSDC,BUY,ASK,USDC,SPK,SPKUSDT,SELL,BID,SPK,USDT
USDT,SPK,USDC,USDT,SPKUSDT,BUY,ASK,USDT,SPK,SPKUSDC,SELL,BID,SPK,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,SPX,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SPXUSDC,BUY,ASK,USDC,SPX,SPXUSDT,SELL,BID,SPX,USDT
USDT,SPX,USDC,USDT,SPXUSDT,BUY,ASK,USDT,SPX,SPXUSDC,SELL,BID,SPX,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,STABLE,USDT,USDCUSDT,BUY,ASK,USDT,USDC,STABLEUSDC,BUY,ASK,USDC,STABLE,STABLEUSDT,SELL,BID,STABLE,USDT
USDT,STABLE,USDC,USDT,STABLEUSDT,BUY,ASK,USDT,STABLE,STABLEUSDC,SELL,BID,STABLE,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,STO,USDT,USDCUSDT,BUY,ASK,USDT,USDC,STOUSDC,BUY,ASK,USDC,STO,STOUSDT,SELL,BID,STO,USDT
USDT,STO,USDC,USDT,STOUSDT,BUY,ASK,USDT,STO,STOUSDC,SELL,BID,STO,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDC,STX,USDT,USDCUSDT,BUY,ASK,USDT,USDC,STXUSDC,BUY,ASK,USDC,STX,STXUSDT,SELL,BID,STX,USDT
USDT,STX,USDC,USDT,STXUSDT,BUY,ASK,USDT,STX,STXUSDC,SELL,BID,STX,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,EUR,SUI,USDT,EURUSDT,BUY,ASK,USDT,EUR,SUIEUR,BUY,ASK,EUR,SUI,SUIUSDT,SELL,BID,SUI,USDT
USDT,SUI,EUR,USDT,SUIUSDT,BUY,ASK,USDT,SUI,SUIEUR,SELL,BID,SUI,EUR,EURUSDT,SELL,BID,EUR,USDT
USDT,USDC,SUI,USDT,USDCUSDT,BUY,ASK,USDT,USDC,SUIUSDC,BUY,ASK,USDC,SUI,SUIUSDT,SELL,BID,SUI,USDT
USDT,SUI,USDC,USDT,SUIUSDT,BUY,ASK,USDT,SUI,SUIUSDC,SELL,BID,SUI,USDC,USDCUSDT,SELL,BID,USDC,USDT
USDT,USDE,SUI,USDT,USDEUSDT,BUY,ASK,USDT,USDE,SUIUSDE,BUY,ASK,USDE,SUI,SUIUSDT,SELL,BID,SUI,USDT
